y,empirical_cdf,exact_cdf
0.4212154077,0.4673200000,0.4683782887
0.4212257775,0.4673300000,0.4683865579
0.4212397197,0.4673400000,0.4683976755
0.4212443974,0.4673500000,0.4684014055
0.4212460459,0.4673600000,0.4684027201
0.4212517158,0.4673700000,0.4684072412
0.4212727728,0.4673800000,0.4684240315
0.4212830922,0.4673900000,0.4684322597
0.4213039662,0.4674000000,0.4684489034
0.4213070166,0.4674100000,0.4684513356
0.4213215708,0.4674200000,0.4684629398
0.4213298958,0.4674300000,0.4684695774
0.4213514383,0.4674400000,0.4684867528
0.4213561500,0.4674500000,0.4684905093
0.4213672107,0.4674600000,0.4684993275
0.4213679577,0.4674700000,0.4684999231
0.4213844197,0.4674800000,0.4685130473
0.4213997175,0.4674900000,0.4685252430
0.4214077689,0.4675000000,0.4685316617
0.4214114167,0.4675100000,0.4685345697
0.4214629553,0.4675200000,0.4685756546
0.4214680235,0.4675300000,0.4685796946
0.4214877531,0.4675400000,0.4685954214
0.4215033453,0.4675500000,0.4686078499
0.4215175538,0.4675600000,0.4686191753
0.4215181959,0.4675700000,0.4686196870
0.4215458538,0.4675800000,0.4686417319
0.4215655185,0.4675900000,0.4686574051
0.4215864013,0.4676000000,0.4686740488
0.4216176246,0.4676100000,0.4686989328
0.4216260000,0.4676200000,0.4687056076
0.4216315884,0.4676300000,0.4687100612
0.4216646416,0.4676400000,0.4687364018
0.4216715807,0.4676500000,0.4687419315
0.4216716543,0.4676600000,0.4687419902
0.4216763239,0.4676700000,0.4687457113
0.4216839948,0.4676800000,0.4687518240
0.4217106416,0.4676900000,0.4687730577
0.4217396072,0.4677000000,0.4687961382
0.4217514212,0.4677100000,0.4688055515
0.4217658238,0.4677200000,0.4688170273
0.4217663989,0.4677300000,0.4688174855
0.4218127718,0.4677400000,0.4688544329
0.4218431739,0.4677500000,0.4688786543
0.4218521496,0.4677600000,0.4688858050
0.4218736610,0.4677700000,0.4689029423
0.4218772956,0.4677800000,0.4689058377
0.4218849150,0.4677900000,0.4689119076
0.4218947447,0.4678000000,0.4689197382
0.4219000103,0.4678100000,0.4689239329
0.4219141647,0.4678200000,0.4689352084
0.4219197012,0.4678300000,0.4689396187
0.4219232214,0.4678400000,0.4689424229
0.4219514428,0.4678500000,0.4689649031
0.4219961939,0.4678600000,0.4690005486
0.4220080826,0.4678700000,0.4690100178
0.4220083948,0.4678800000,0.4690102665
0.4220342015,0.4678900000,0.4690308208
0.4220360713,0.4679000000,0.4690323099
0.4220455512,0.4679100000,0.4690398602
0.4220781887,0.4679200000,0.4690658534
0.4220843148,0.4679300000,0.4690707321
0.4220882721,0.4679400000,0.4690738837
0.4220890328,0.4679500000,0.4690744895
0.4221169834,0.4679600000,0.4690967486
0.4221501186,0.4679700000,0.4691231353
0.4221851601,0.4679800000,0.4691510387
0.4221885104,0.4679900000,0.4691537065
0.4222240318,0.4680000000,0.4691819903
0.4222390201,0.4680100000,0.4691939242
0.4222464997,0.4680200000,0.4691998796
0.4222584221,0.4680300000,0.4692093721
0.4222665857,0.4680400000,0.4692158718
0.4222791354,0.4680500000,0.4692258635
0.4223155401,0.4680600000,0.4692548467
0.4223222503,0.4680700000,0.4692601888
0.4223313991,0.4680800000,0.4692674722
0.4223476217,0.4680900000,0.4692803868
0.4223559011,0.4681000000,0.4692869778
0.4223618232,0.4681100000,0.4692916921
0.4223896776,0.4681200000,0.4693138655
0.4224256232,0.4681300000,0.4693424786
0.4224309708,0.4681400000,0.4693467352
0.4224325293,0.4681500000,0.4693479757
0.4224343148,0.4681600000,0.4693493969
0.4224410145,0.4681700000,0.4693547296
0.4224421254,0.4681800000,0.4693556139
0.4224486403,0.4681900000,0.4693607995
0.4225172775,0.4682000000,0.4694154290
0.4225300221,0.4682100000,0.4694255721
0.4225428242,0.4682200000,0.4694357608
0.4225527590,0.4682300000,0.4694436672
0.4225544681,0.4682400000,0.4694450274
0.4225558625,0.4682500000,0.4694461371
0.4225686810,0.4682600000,0.4694563383
0.4225762574,0.4682700000,0.4694623677
0.4225775458,0.4682800000,0.4694633931
0.4226382761,0.4682900000,0.4695117204
0.4226469073,0.4683000000,0.4695185884
0.4226482181,0.4683100000,0.4695196315
0.4226532451,0.4683200000,0.4695236315
0.4226596467,0.4683300000,0.4695287254
0.4226746618,0.4683400000,0.4695406728
0.4226990120,0.4683500000,0.4695600476
0.4227137265,0.4683600000,0.4695717553
0.4227162203,0.4683700000,0.4695737395
0.4227240910,0.4683800000,0.4695800017
0.4227250427,0.4683900000,0.4695807588
0.4227287106,0.4684000000,0.4695836771
0.4227346296,0.4684100000,0.4695883864
0.4227427873,0.4684200000,0.4695948767
0.4227579213,0.4684300000,0.4696069174
0.4227585546,0.4684400000,0.4696074212
0.4227769633,0.4684500000,0.4696220667
0.4227985455,0.4684600000,0.4696392366
0.4228037229,0.4684700000,0.4696433553
0.4228130562,0.4684800000,0.4696507803
0.4228356442,0.4684900000,0.4696687493
0.4228365123,0.4685000000,0.4696694398
0.4228385734,0.4685100000,0.4696710794
0.4228510314,0.4685200000,0.4696809896
0.4228604287,0.4685300000,0.4696884649
0.4228705935,0.4685400000,0.4696965506
0.4228870365,0.4685500000,0.4697096301
0.4228972662,0.4685600000,0.4697177671
0.4229036421,0.4685700000,0.4697228386
0.4229120313,0.4685800000,0.4697295115
0.4229172769,0.4685900000,0.4697336839
0.4229357491,0.4686000000,0.4697483764
0.4229398098,0.4686100000,0.4697516062
0.4229408162,0.4686200000,0.4697524067
0.4229474408,0.4686300000,0.4697576757
0.4229508558,0.4686400000,0.4697603919
0.4229519800,0.4686500000,0.4697612859
0.4229579647,0.4686600000,0.4697660459
0.4229778303,0.4686700000,0.4697818458
0.4230417760,0.4686800000,0.4698327011
0.4230533619,0.4686900000,0.4698419147
0.4230710414,0.4687000000,0.4698559740
0.4230740068,0.4687100000,0.4698583321
0.4230877593,0.4687200000,0.4698692681
0.4231017352,0.4687300000,0.4698803816
0.4231165711,0.4687400000,0.4698921787
0.4231211401,0.4687500000,0.4698958118
0.4231267346,0.4687600000,0.4699002602
0.4231312170,0.4687700000,0.4699038244
0.4231441672,0.4687800000,0.4699141216
0.4231600535,0.4687900000,0.4699267531
0.4231652782,0.4688000000,0.4699309072
0.4231909581,0.4688100000,0.4699513251
0.4231964448,0.4688200000,0.4699556874
0.4232092183,0.4688300000,0.4699658430
0.4232157061,0.4688400000,0.4699710011
0.4232343939,0.4688500000,0.4699858585
0.4232346809,0.4688600000,0.4699860867
0.4232694063,0.4688700000,0.4700136934
0.4232768155,0.4688800000,0.4700195836
0.4232986700,0.4688900000,0.4700369569
0.4232996834,0.4689000000,0.4700377625
0.4233152594,0.4689100000,0.4700501445
0.4233162406,0.4689200000,0.4700509245
0.4233274499,0.4689300000,0.4700598349
0.4233346705,0.4689400000,0.4700655746
0.4233353272,0.4689500000,0.4700660966
0.4233491771,0.4689600000,0.4700771058
0.4233502837,0.4689700000,0.4700779854
0.4233553728,0.4689800000,0.4700820306
0.4233603289,0.4689900000,0.4700859701
0.4233718371,0.4690000000,0.4700951176
0.4233768051,0.4690100000,0.4700990664
0.4234441393,0.4690200000,0.4701525844
0.4234688163,0.4690300000,0.4701721966
0.4234744589,0.4690400000,0.4701766809
0.4234767604,0.4690500000,0.4701785101
0.4235122573,0.4690600000,0.4702067198
0.4235339530,0.4690700000,0.4702239609
0.4235541136,0.4690800000,0.4702399815
0.4235576999,0.4690900000,0.4702428314
0.4235793526,0.4691000000,0.4702600371
0.4235841375,0.4691100000,0.4702638392
0.4236075990,0.4691200000,0.4702824815
0.4236089985,0.4691300000,0.4702835935
0.4236273568,0.4691400000,0.4702981804
0.4236400306,0.4691500000,0.4703082503
0.4236711492,0.4691600000,0.4703329746
0.4236732469,0.4691700000,0.4703346412
0.4236842664,0.4691800000,0.4703433961
0.4237113918,0.4691900000,0.4703649464
0.4237375014,0.4692000000,0.4703856888
0.4237526797,0.4692100000,0.4703977467
0.4237539371,0.4692200000,0.4703987455
0.4237608112,0.4692300000,0.4704042063
0.4237724541,0.4692400000,0.4704134553
0.4237759848,0.4692500000,0.4704162600
0.4237812494,0.4692600000,0.4704204421
0.4237917226,0.4692700000,0.4704287616
0.4237945546,0.4692800000,0.4704310112
0.4238188401,0.4692900000,0.4704503021
0.4238318389,0.4693000000,0.4704606272
0.4238344418,0.4693100000,0.4704626948
0.4238583870,0.4693200000,0.4704817142
0.4238803397,0.4693300000,0.4704991505
0.4238956145,0.4693400000,0.4705112823
0.4239062835,0.4693500000,0.4705197560
0.4239223721,0.4693600000,0.4705325337
0.4239496726,0.4693700000,0.4705542154
0.4239575298,0.4693800000,0.4705604552
0.4239632937,0.4693900000,0.4705650327
0.4239676897,0.4694000000,0.4705685237
0.4239790711,0.4694100000,0.4705775622
0.4239814413,0.4694200000,0.4705794444
0.4239817755,0.4694300000,0.4705797099
0.4239855371,0.4694400000,0.4705826971
0.4239905619,0.4694500000,0.4705866873
0.4239982113,0.4694600000,0.4705927619
0.4240079379,0.4694700000,0.4706004858
0.4240179572,0.4694800000,0.4706084421
0.4240240735,0.4694900000,0.4706132989
0.4240240794,0.4695000000,0.4706133036
0.4240462615,0.4695100000,0.4706309177
0.4240481950,0.4695200000,0.4706324530
0.4240521183,0.4695300000,0.4706355683
0.4240579856,0.4695400000,0.4706402272
0.4240936994,0.4695500000,0.4706685846
0.4240964688,0.4695600000,0.4706707834
0.4241023201,0.4695700000,0.4706754293
0.4241533644,0.4695800000,0.4707159563
0.4241948369,0.4695900000,0.4707488813
0.4242095340,0.4696000000,0.4707605490
0.4242111964,0.4696100000,0.4707618686
0.4242355546,0.4696200000,0.4707812052
0.4242547561,0.4696300000,0.4707964477
0.4242603595,0.4696400000,0.4708008957
0.4242642723,0.4696500000,0.4708040017
0.4242657718,0.4696600000,0.4708051919
0.4242662927,0.4696700000,0.4708056054
0.4242678502,0.4696800000,0.4708068417
0.4242737024,0.4696900000,0.4708114872
0.4243138413,0.4697000000,0.4708433477
0.4243141768,0.4697100000,0.4708436141
0.4243553871,0.4697200000,0.4708763231
0.4243877747,0.4697300000,0.4709020280
0.4243931792,0.4697400000,0.4709063172
0.4243984199,0.4697500000,0.4709104765
0.4244120666,0.4697600000,0.4709213069
0.4244160783,0.4697700000,0.4709244906
0.4244171796,0.4697800000,0.4709253646
0.4244227979,0.4697900000,0.4709298234
0.4244435727,0.4698000000,0.4709463101
0.4244519955,0.4698100000,0.4709529942
0.4244547540,0.4698200000,0.4709551833
0.4244710155,0.4698300000,0.4709680877
0.4245381592,0.4698400000,0.4710213668
0.4245428307,0.4698500000,0.4710250734
0.4245591929,0.4698600000,0.4710380561
0.4245883918,0.4698700000,0.4710612232
0.4246057487,0.4698800000,0.4710749942
0.4246154102,0.4698900000,0.4710826594
0.4246245096,0.4699000000,0.4710898786
0.4246284756,0.4699100000,0.4710930251
0.4246348457,0.4699200000,0.4710980789
0.4246379402,0.4699300000,0.4711005338
0.4246477459,0.4699400000,0.4711083132
0.4246586542,0.4699500000,0.4711169670
0.4246635050,0.4699600000,0.4711208153
0.4246764626,0.4699700000,0.4711310947
0.4246769481,0.4699800000,0.4711314798
0.4246770056,0.4699900000,0.4711315255
0.4246802699,0.4700000000,0.4711341150
0.4246906410,0.4700100000,0.4711423423
0.4247139530,0.4700200000,0.4711608351
0.4247172227,0.4700300000,0.4711634289
0.4247209245,0.4700400000,0.4711663653
0.4247568846,0.4700500000,0.4711948899
0.4247802817,0.4700600000,0.4712134483
0.4247920986,0.4700700000,0.4712228212
0.4247938904,0.4700800000,0.4712242424
0.4247972345,0.4700900000,0.4712268948
0.4248015080,0.4701000000,0.4712302843
0.4248179341,0.4701100000,0.4712433126
0.4248230285,0.4701200000,0.4712473531
0.4248264714,0.4701300000,0.4712500838
0.4248302724,0.4701400000,0.4712530985
0.4248303587,0.4701500000,0.4712531669
0.4248459653,0.4701600000,0.4712655446
0.4248625263,0.4701700000,0.4712786791
0.4248768055,0.4701800000,0.4712900035
0.4248899370,0.4701900000,0.4713004176
0.4248931947,0.4702000000,0.4713030010
0.4249439326,0.4702100000,0.4713432370
0.4249461682,0.4702200000,0.4713450097
0.4249490978,0.4702300000,0.4713473329
0.4249491554,0.4702400000,0.4713473786
0.4249596399,0.4702500000,0.4713556925
0.4249792487,0.4702600000,0.4713712414
0.4249815085,0.4702700000,0.4713730332
0.4250186354,0.4702800000,0.4714024719
0.4250260758,0.4702900000,0.4714083713
0.4250296132,0.4703000000,0.4714111760
0.4250302010,0.4703100000,0.4714116422
0.4250375394,0.4703200000,0.4714174606
0.4250398211,0.4703300000,0.4714192697
0.4250709416,0.4703400000,0.4714439437
0.4250920679,0.4703500000,0.4714606931
0.4250939504,0.4703600000,0.4714621855
0.4251126563,0.4703700000,0.4714770154
0.4251224625,0.4703800000,0.4714847896
0.4251334138,0.4703900000,0.4714934714
0.4251402969,0.4704000000,0.4714989280
0.4251717728,0.4704100000,0.4715238800
0.4251823736,0.4704200000,0.4715322834
0.4251903657,0.4704300000,0.4715386187
0.4251910172,0.4704400000,0.4715391351
0.4251937858,0.4704500000,0.4715413298
0.4252475751,0.4704600000,0.4715839662
0.4252727121,0.4704700000,0.4716038899
0.4253019134,0.4704800000,0.4716270342
0.4253086995,0.4704900000,0.4716324126
0.4253131896,0.4705000000,0.4716359712
0.4253943882,0.4705100000,0.4717003210
0.4254320823,0.4705200000,0.4717301908
0.4254345787,0.4705300000,0.4717321689
0.4254396267,0.4705400000,0.4717361690
0.4254425644,0.4705500000,0.4717384968
0.4254758201,0.4705600000,0.4717648476
0.4254812657,0.4705700000,0.4717691625
0.4254850699,0.4705800000,0.4717721767
0.4255018778,0.4705900000,0.4717854941
0.4255081852,0.4706000000,0.4717904916
0.4255362866,0.4706100000,0.4718127563
0.4255382408,0.4706200000,0.4718143046
0.4255391718,0.4706300000,0.4718150422
0.4255518997,0.4706400000,0.4718251261
0.4255662442,0.4706500000,0.4718364906
0.4255757926,0.4706600000,0.4718440552
0.4255848257,0.4706700000,0.4718512115
0.4255966157,0.4706800000,0.4718605517
0.4256088756,0.4706900000,0.4718702640
0.4256097132,0.4707000000,0.4718709276
0.4256210881,0.4707100000,0.4718799386
0.4256273167,0.4707200000,0.4718848728
0.4256325113,0.4707300000,0.4718889878
0.4256375121,0.4707400000,0.4718929492
0.4256564125,0.4707500000,0.4719079211
0.4256632716,0.4707600000,0.4719133545
0.4256721366,0.4707700000,0.4719203766
0.4256818946,0.4707800000,0.4719281062
0.4257097470,0.4707900000,0.4719501678
0.4257145890,0.4708000000,0.4719540030
0.4257481245,0.4708100000,0.4719805648
0.4257712837,0.4708200000,0.4719989072
0.4257717928,0.4708300000,0.4719993104
0.4257796286,0.4708400000,0.4720055163
0.4258243440,0.4708500000,0.4720409294
0.4258328301,0.4708600000,0.4720476498
0.4258414451,0.4708700000,0.4720544722
0.4259076555,0.4708800000,0.4721069029
0.4259191625,0.4708900000,0.4721160145
0.4259288019,0.4709000000,0.4721236471
0.4259315436,0.4709100000,0.4721258180
0.4259528583,0.4709200000,0.4721426950
0.4259538528,0.4709300000,0.4721434824
0.4259704132,0.4709400000,0.4721565945
0.4259869422,0.4709500000,0.4721696815
0.4260293500,0.4709600000,0.4722032566
0.4260370399,0.4709700000,0.4722093446
0.4260419425,0.4709800000,0.4722132259
0.4260420860,0.4709900000,0.4722133395
0.4260447706,0.4710000000,0.4722154648
0.4260545982,0.4710100000,0.4722232451
0.4260718993,0.4710200000,0.4722369416
0.4260837268,0.4710300000,0.4722463046
0.4260904473,0.4710400000,0.4722516248
0.4260950350,0.4710500000,0.4722552565
0.4261048216,0.4710600000,0.4722630037
0.4261211522,0.4710700000,0.4722759309
0.4261539911,0.4710800000,0.4723019251
0.4261652529,0.4710900000,0.4723108392
0.4261676214,0.4711000000,0.4723127140
0.4261746875,0.4711100000,0.4723183070
0.4261823909,0.4711200000,0.4723244044
0.4261872522,0.4711300000,0.4723282522
0.4261970755,0.4711400000,0.4723360273
0.4262147045,0.4711500000,0.4723499804
0.4262190129,0.4711600000,0.4723533904
0.4262215122,0.4711700000,0.4723553685
0.4262368278,0.4711800000,0.4723674902
0.4262942106,0.4711900000,0.4724129038
0.4262977988,0.4712000000,0.4724157434
0.4263117492,0.4712100000,0.4724267833
0.4263129020,0.4712200000,0.4724276955
0.4263326948,0.4712300000,0.4724433585
0.4263336898,0.4712400000,0.4724441459
0.4263339558,0.4712500000,0.4724443564
0.4263452465,0.4712600000,0.4724532911
0.4263489862,0.4712700000,0.4724562503
0.4263540064,0.4712800000,0.4724602229
0.4263692886,0.4712900000,0.4724723157
0.4263695328,0.4713000000,0.4724725089
0.4263829692,0.4713100000,0.4724831409
0.4263907744,0.4713200000,0.4724893169
0.4263924069,0.4713300000,0.4724906087
0.4264166084,0.4713400000,0.4725097581
0.4264352860,0.4713500000,0.4725245363
0.4264432296,0.4713600000,0.4725308213
0.4264450200,0.4713700000,0.4725322379
0.4264529690,0.4713800000,0.4725385271
0.4264612141,0.4713900000,0.4725450506
0.4264732056,0.4714000000,0.4725545379
0.4265193750,0.4714100000,0.4725910644
0.4265205728,0.4714200000,0.4725920120
0.4265251358,0.4714300000,0.4725956218
0.4265590535,0.4714400000,0.4726224537
0.4265621922,0.4714500000,0.4726249366
0.4265840263,0.4714600000,0.4726422084
0.4265922666,0.4714700000,0.4726487268
0.4265935405,0.4714800000,0.4726497345
0.4265995456,0.4714900000,0.4726544847
0.4266273369,0.4715000000,0.4726764676
0.4266422391,0.4715100000,0.4726882549
0.4266479980,0.4715200000,0.4726928100
0.4266504931,0.4715300000,0.4726947835
0.4266678173,0.4715400000,0.4727084860
0.4266746585,0.4715500000,0.4727138970
0.4266948430,0.4715600000,0.4727298613
0.4267104833,0.4715700000,0.4727422311
0.4267255028,0.4715800000,0.4727541097
0.4267256305,0.4715900000,0.4727542107
0.4267313778,0.4716000000,0.4727587560
0.4267699154,0.4716100000,0.4727892331
0.4267850069,0.4716200000,0.4728011675
0.4267968246,0.4716300000,0.4728105129
0.4268027922,0.4716400000,0.4728152319
0.4268051947,0.4716500000,0.4728171318
0.4268435706,0.4716600000,0.4728474775
0.4268791164,0.4716700000,0.4728755839
0.4268870877,0.4716800000,0.4728818866
0.4268886001,0.4716900000,0.4728830825
0.4268972222,0.4717000000,0.4728898997
0.4269073210,0.4717100000,0.4728978844
0.4269135139,0.4717200000,0.4729027809
0.4269277270,0.4717300000,0.4729140182
0.4269364421,0.4717400000,0.4729209086
0.4269486277,0.4717500000,0.4729305427
0.4269513871,0.4717600000,0.4729327243
0.4269580452,0.4717700000,0.4729379881
0.4269707695,0.4717800000,0.4729480478
0.4269846026,0.4717900000,0.4729589839
0.4270033263,0.4718000000,0.4729737858
0.4270134714,0.4718100000,0.4729818059
0.4270154071,0.4718200000,0.4729833361
0.4270195346,0.4718300000,0.4729865990
0.4270218290,0.4718400000,0.4729884127
0.4270474488,0.4718500000,0.4730086653
0.4270529255,0.4718600000,0.4730129945
0.4270536283,0.4718700000,0.4730135500
0.4270578738,0.4718800000,0.4730169061
0.4270695079,0.4718900000,0.4730261024
0.4270835387,0.4719000000,0.4730371931
0.4270880984,0.4719100000,0.4730407973
0.4271085588,0.4719200000,0.4730569697
0.4271243183,0.4719300000,0.4730694261
0.4271299748,0.4719400000,0.4730738970
0.4271405355,0.4719500000,0.4730822439
0.4271632570,0.4719600000,0.4731002022
0.4271866103,0.4719700000,0.4731186591
0.4271934728,0.4719800000,0.4731240827
0.4272304609,0.4719900000,0.4731533141
0.4272535443,0.4720000000,0.4731715559
0.4272687846,0.4720100000,0.4731835993
0.4272890354,0.4720200000,0.4731996018
0.4273145801,0.4720300000,0.4732197868
0.4273260353,0.4720400000,0.4732288383
0.4273295554,0.4720500000,0.4732316197
0.4273500680,0.4720600000,0.4732478275
0.4273592919,0.4720700000,0.4732551156
0.4273815753,0.4720800000,0.4732727217
0.4273864324,0.4720900000,0.4732765593
0.4273959486,0.4721000000,0.4732840778
0.4274108550,0.4721100000,0.4732958549
0.4274256079,0.4721200000,0.4733075104
0.4274373150,0.4721300000,0.4733167593
0.4274457934,0.4721400000,0.4733234574
0.4274477008,0.4721500000,0.4733249643
0.4274609573,0.4721600000,0.4733354370
0.4274704327,0.4721700000,0.4733429225
0.4275282691,0.4721800000,0.4733886104
0.4275319057,0.4721900000,0.4733914831
0.4275549642,0.4722000000,0.4734096969
0.4275598644,0.4722100000,0.4734135675
0.4275864807,0.4722200000,0.4734345907
0.4275887611,0.4722300000,0.4734363919
0.4276070076,0.4722400000,0.4734508037
0.4276231858,0.4722500000,0.4734635814
0.4276233945,0.4722600000,0.4734637463
0.4276528199,0.4722700000,0.4734869860
0.4276536831,0.4722800000,0.4734876677
0.4276556907,0.4722900000,0.4734892533
0.4276856989,0.4723000000,0.4735129522
0.4276924669,0.4723100000,0.4735182971
0.4277100688,0.4723200000,0.4735321975
0.4277111078,0.4723300000,0.4735330180
0.4277233011,0.4723400000,0.4735426470
0.4277328893,0.4723500000,0.4735502186
0.4277844654,0.4723600000,0.4735909454
0.4277941966,0.4723700000,0.4735986292
0.4278005841,0.4723800000,0.4736036728
0.4278041232,0.4723900000,0.4736064672
0.4278076553,0.4724000000,0.4736092561
0.4278198344,0.4724100000,0.4736188725
0.4278337075,0.4724200000,0.4736298262
0.4278992556,0.4724300000,0.4736815775
0.4279002772,0.4724400000,0.4736823840
0.4279018326,0.4724500000,0.4736836120
0.4279123860,0.4724600000,0.4736919436
0.4279547791,0.4724700000,0.4737254102
0.4279708318,0.4724800000,0.4737380822
0.4280074808,0.4724900000,0.4737670119
0.4280103744,0.4725000000,0.4737692960
0.4280196570,0.4725100000,0.4737766231
0.4280243742,0.4725200000,0.4737803466
0.4280282809,0.4725300000,0.4737834302
0.4280436657,0.4725400000,0.4737955737
0.4280476492,0.4725500000,0.4737987178
0.4280584975,0.4725600000,0.4738072804
0.4280696116,0.4725700000,0.4738160525
0.4280736565,0.4725800000,0.4738192451
0.4280829029,0.4725900000,0.4738265430
0.4281208862,0.4726000000,0.4738565208
0.4281252171,0.4726100000,0.4738599388
0.4281311971,0.4726200000,0.4738646583
0.4281772826,0.4726300000,0.4739010278
0.4281865605,0.4726400000,0.4739083494
0.4281894850,0.4726500000,0.4739106572
0.4282018151,0.4726600000,0.4739203872
0.4282114645,0.4726700000,0.4739280017
0.4282289456,0.4726800000,0.4739417960
0.4282336359,0.4726900000,0.4739454971
0.4282490550,0.4727000000,0.4739576639
0.4282566608,0.4727100000,0.4739636653
0.4282654925,0.4727200000,0.4739706339
0.4282681801,0.4727300000,0.4739727546
0.4282883745,0.4727400000,0.4739886886
0.4282965138,0.4727500000,0.4739951105
0.4283066816,0.4727600000,0.4740031329
0.4283114657,0.4727700000,0.4740069075
0.4283348888,0.4727800000,0.4740253878
0.4283381285,0.4727900000,0.4740279438
0.4283440685,0.4728000000,0.4740326302
0.4283552239,0.4728100000,0.4740414312
0.4283860115,0.4728200000,0.4740657201
0.4284024039,0.4728300000,0.4740786520
0.4284116679,0.4728400000,0.4740859601
0.4284380903,0.4728500000,0.4741068035
0.4284506569,0.4728600000,0.4741167165
0.4284540029,0.4728700000,0.4741193559
0.4284885331,0.4728800000,0.4741465934
0.4284905893,0.4728900000,0.4741482153
0.4284970603,0.4729000000,0.4741533194
0.4285033489,0.4729100000,0.4741582796
0.4285155696,0.4729200000,0.4741679188
0.4285309864,0.4729300000,0.4741800786
0.4285515065,0.4729400000,0.4741962631
0.4285534755,0.4729500000,0.4741978161
0.4285863405,0.4729600000,0.4742237362
0.4285877865,0.4729700000,0.4742248766
0.4286202865,0.4729800000,0.4742505075
0.4286216582,0.4729900000,0.4742515893
0.4286222622,0.4730000000,0.4742520656
0.4286281753,0.4730100000,0.4742567288
0.4286347285,0.4730200000,0.4742618967
0.4286621949,0.4730300000,0.4742835565
0.4286654427,0.4730400000,0.4742861176
0.4286698568,0.4730500000,0.4742895984
0.4286913939,0.4730600000,0.4743065815
0.4286986664,0.4730700000,0.4743123162
0.4287178398,0.4730800000,0.4743274348
0.4287292448,0.4730900000,0.4743364276
0.4287466166,0.4731000000,0.4743501251
0.4287582601,0.4731100000,0.4743593056
0.4287760408,0.4731200000,0.4743733248
0.4287827909,0.4731300000,0.4743786468
0.4287886422,0.4731400000,0.4743832601
0.4288024132,0.4731500000,0.4743941175
0.4288030299,0.4731600000,0.4743946036
0.4288066546,0.4731700000,0.4743974614
0.4288197574,0.4731800000,0.4744077916
0.4288304453,0.4731900000,0.4744162178
0.4288428452,0.4732000000,0.4744259934
0.4288469486,0.4732100000,0.4744292283
0.4288492551,0.4732200000,0.4744310468
0.4288888357,0.4732300000,0.4744622493
0.4289005620,0.4732400000,0.4744714932
0.4289143644,0.4732500000,0.4744823733
0.4289216824,0.4732600000,0.4744881419
0.4289220416,0.4732700000,0.4744884251
0.4289220705,0.4732800000,0.4744884479
0.4289335664,0.4732900000,0.4744975097
0.4289460550,0.4733000000,0.4745073537
0.4289516053,0.4733100000,0.4745117286
0.4289816842,0.4733200000,0.4745354373
0.4289825970,0.4733300000,0.4745361567
0.4290136227,0.4733400000,0.4745606105
0.4290146797,0.4733500000,0.4745614436
0.4290415413,0.4733600000,0.4745826144
0.4290491267,0.4733700000,0.4745885925
0.4290733822,0.4733800000,0.4746077084
0.4290898087,0.4733900000,0.4746206538
0.4290951799,0.4734000000,0.4746248866
0.4291122138,0.4734100000,0.4746383103
0.4291138471,0.4734200000,0.4746395973
0.4291362040,0.4734300000,0.4746572152
0.4291376577,0.4734400000,0.4746583607
0.4291671056,0.4734500000,0.4746815655
0.4292268783,0.4734600000,0.4747286630
0.4292285834,0.4734700000,0.4747300064
0.4292408612,0.4734800000,0.4747396801
0.4292514205,0.4734900000,0.4747479996
0.4292606832,0.4735000000,0.4747552974
0.4292759405,0.4735100000,0.4747673180
0.4292846226,0.4735200000,0.4747741581
0.4293296949,0.4735300000,0.4748096666
0.4293318820,0.4735400000,0.4748113896
0.4293493458,0.4735500000,0.4748251471
0.4293547061,0.4735600000,0.4748293697
0.4293632384,0.4735700000,0.4748360910
0.4293887178,0.4735800000,0.4748561620
0.4293889271,0.4735900000,0.4748563268
0.4293976549,0.4736000000,0.4748632018
0.4294105383,0.4736100000,0.4748733500
0.4294336689,0.4736200000,0.4748915695
0.4294368200,0.4736300000,0.4748940514
0.4294408567,0.4736400000,0.4748972310
0.4294538502,0.4736500000,0.4749074653
0.4294594916,0.4736600000,0.4749119086
0.4294655350,0.4736700000,0.4749166686
0.4294693047,0.4736800000,0.4749196377
0.4294815786,0.4736900000,0.4749293048
0.4294825074,0.4737000000,0.4749300363
0.4294933083,0.4737100000,0.4749385430
0.4295112534,0.4737200000,0.4749526763
0.4295206356,0.4737300000,0.4749600654
0.4295233188,0.4737400000,0.4749621786
0.4295240615,0.4737500000,0.4749627635
0.4295244925,0.4737600000,0.4749631030
0.4295335030,0.4737700000,0.4749701992
0.4295382280,0.4737800000,0.4749739203
0.4295469063,0.4737900000,0.4749807548
0.4295476685,0.4738000000,0.4749813550
0.4295565273,0.4738100000,0.4749883316
0.4295607221,0.4738200000,0.4749916350
0.4296238417,0.4738300000,0.4750413401
0.4296382480,0.4738400000,0.4750526841
0.4296565573,0.4738500000,0.4750671010
0.4296597898,0.4738600000,0.4750696463
0.4296646546,0.4738700000,0.4750734768
0.4296701298,0.4738800000,0.4750777879
0.4296858856,0.4738900000,0.4750901936
0.4296859950,0.4739000000,0.4750902797
0.4296944506,0.4739100000,0.4750969373
0.4296972303,0.4739200000,0.4750991259
0.4297013259,0.4739300000,0.4751023506
0.4297165862,0.4739400000,0.4751143656
0.4297177389,0.4739500000,0.4751152731
0.4297282472,0.4739600000,0.4751235466
